,Unnamed: 0,Unnamed: 0.1,ExpID,DataSetID,wellID,treatment,conc_uM,Medium,plateID,tp,tp.live,measurement,obj,cell_line,mitoT_conc,Plate_type,size,extra_zoom,In_Focuse,id,picture,wellID2,info_for_ws170,channel_mitotracker,grayMitoImages,segmentedMitoImages,clusifiedMitoImages
404,404,1144,WS070,WS070_2,E07,oligomycin,0.05,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,530,1,E07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/E07_1/ws070_image-round_1_xy45c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_E07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_E07_1_TP.png
405,405,1145,WS070,WS070_2,E07,oligomycin,0.05,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,530,2,E07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/E07_2/ws070_image-round_1_xy46c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_E07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_E07_2_TP.png
406,406,1146,WS070,WS070_2,E08,oligomycin,0.005,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,531,1,E08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/E08_1/ws070_image-round_1_xy43c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_E08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_E08_1_TP.png
407,407,1147,WS070,WS070_2,E08,oligomycin,0.005,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,531,2,E08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/E08_2/ws070_image-round_1_xy44c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_E08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_E08_2_TP.png
408,408,1151,WS070,WS070_2,F03,DMSO,0.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,533,2,F03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F03_2/ws070_image-round_1_xy60c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F03_2_TP.png
409,409,1152,WS070,WS070_2,F04,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,534,1,F04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F04_1/ws070_image-round_1_xy61c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F04_1_TP.png
410,410,1153,WS070,WS070_2,F04,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,534,2,F04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F04_2/ws070_image-round_1_xy62c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F04_2_TP.png
411,411,1154,WS070,WS070_2,F05,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,535,1,F05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F05_1/ws070_image-round_1_xy63c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F05_1_TP.png
412,412,1155,WS070,WS070_2,F05,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,535,2,F05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F05_2/ws070_image-round_1_xy64c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F05_2_TP.png
413,413,1156,WS070,WS070_2,F06,oligomycin,0.5,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,536,1,F06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F06_1/ws070_image-round_1_xy65c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F06_1_TP.png
414,414,1157,WS070,WS070_2,F06,oligomycin,0.5,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,536,2,F06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F06_2/ws070_image-round_1_xy66c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F06_2_TP.png
415,415,1158,WS070,WS070_2,F07,oligomycin,0.05,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,537,1,F07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F07_1/ws070_image-round_1_xy67c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F07_1_TP.png
416,416,1159,WS070,WS070_2,F07,oligomycin,0.05,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,537,2,F07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F07_2/ws070_image-round_1_xy68c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F07_2_TP.png
417,417,1160,WS070,WS070_2,F08,oligomycin,0.005,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,538,1,F08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F08_1/ws070_image-round_1_xy69c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F08_1_TP.png
418,418,1161,WS070,WS070_2,F08,oligomycin,0.005,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,538,2,F08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/F08_2/ws070_image-round_1_xy70c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_F08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_F08_2_TP.png
419,419,1162,WS070,WS070_2,G02,DMEM,0.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,539,1,G02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G02_1/ws070_image-round_1_xy83c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G02_1_TP.png
420,420,1163,WS070,WS070_2,G02,DMEM,0.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,539,2,G02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G02_2/ws070_image-round_1_xy84c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G02_2_TP.png
421,421,1164,WS070,WS070_2,G03,DMSO,0.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,540,1,G03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G03_1/ws070_image-round_1_xy81c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G03_1_TP.png
422,422,1165,WS070,WS070_2,G03,DMSO,0.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,540,2,G03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G03_2/ws070_image-round_1_xy82c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G03_2_TP.png
423,423,1166,WS070,WS070_2,G04,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,541,1,G04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G04_1/ws070_image-round_1_xy79c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G04_1_TP.png
424,424,1167,WS070,WS070_2,G04,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,541,2,G04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G04_2/ws070_image-round_1_xy80c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G04_2_TP.png
425,425,1168,WS070,WS070_2,G05,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,542,1,G05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G05_1/ws070_image-round_1_xy77c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G05_1_TP.png
426,426,1169,WS070,WS070_2,G05,oligomycin,50.0,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,542,2,G05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G05_2/ws070_image-round_1_xy78c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G05_2_TP.png
427,427,1170,WS070,WS070_2,G06,oligomycin,0.5,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,543,1,G06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G06_1/ws070_image-round_1_xy75c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G06_1_TP.png
428,428,1171,WS070,WS070_2,G06,oligomycin,0.5,glucose,1,2.5,tp,mitoT,40x w,WT_HepG2,4000_10000,screenstar,1024,3x,YES,543,2,G06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_2/Images/tiff_wells_TP2/G06_2/ws070_image-round_1_xy76c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_2_G06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_2_G06_2_TP.png
429,429,1176,WS070,WS070_3,B02,DMEM,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,504,1,B02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B02_1/ws070_search-round_2_xy01c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B02_1_TP.png
430,430,1177,WS070,WS070_3,B02,DMEM,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,504,2,B02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B02_2/ws070_search-round_2_xy02c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B02_2_TP.png
431,431,1178,WS070,WS070_3,B03,DMSO,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,505,1,B03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B03_1/ws070_search-round_2_xy03c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B03_1_TP.png
432,432,1179,WS070,WS070_3,B03,DMSO,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,505,2,B03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B03_2/ws070_search-round_2_xy04c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B03_2_TP.png
433,433,1180,WS070,WS070_3,B04,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,506,1,B04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B04_1/ws070_search-round_2_xy05c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B04_1_TP.png
434,434,1181,WS070,WS070_3,B04,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,506,2,B04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B04_2/ws070_search-round_2_xy06c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B04_2_TP.png
435,435,1182,WS070,WS070_3,B05,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,507,1,B05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B05_1/ws070_search-round_2_xy07c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B05_1_TP.png
436,436,1183,WS070,WS070_3,B05,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,507,2,B05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B05_2/ws070_search-round_2_xy08c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B05_2_TP.png
437,437,1184,WS070,WS070_3,B06,oligomycin,0.5,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,508,1,B06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B06_1/ws070_search-round_2_xy09c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B06_1_TP.png
438,438,1185,WS070,WS070_3,B06,oligomycin,0.5,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,508,2,B06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B06_2/ws070_search-round_2_xy10c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B06_2_TP.png
439,439,1186,WS070,WS070_3,B07,oligomycin,0.05,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,509,1,B07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B07_1/ws070_search-round_2_xy11c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B07_1_TP.png
440,440,1187,WS070,WS070_3,B07,oligomycin,0.05,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,509,2,B07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B07_2/ws070_search-round_2_xy12c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B07_2_TP.png
441,441,1188,WS070,WS070_3,B08,oligomycin,0.005,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,510,1,B08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B08_1/ws070_search-round_2_xy13c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B08_1_TP.png
442,442,1189,WS070,WS070_3,B08,oligomycin,0.005,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,510,2,B08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/B08_2/ws070_search-round_2_xy14c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_B08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_B08_2_TP.png
443,443,1190,WS070,WS070_3,C02,DMEM,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,511,1,C02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C02_1/ws070_search-round_2_xy27c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C02_1_TP.png
444,444,1191,WS070,WS070_3,C02,DMEM,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,511,2,C02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C02_2/ws070_search-round_2_xy28c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C02_2_TP.png
445,445,1192,WS070,WS070_3,C03,DMSO,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,512,1,C03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C03_1/ws070_search-round_2_xy25c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C03_1_TP.png
446,446,1193,WS070,WS070_3,C03,DMSO,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,512,2,C03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C03_2/ws070_search-round_2_xy26c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C03_2_TP.png
447,447,1194,WS070,WS070_3,C04,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,513,1,C04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C04_1/ws070_search-round_2_xy23c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C04_1_TP.png
448,448,1195,WS070,WS070_3,C04,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,513,2,C04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C04_2/ws070_search-round_2_xy24c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C04_2_TP.png
449,449,1196,WS070,WS070_3,C05,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,514,1,C05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C05_1/ws070_search-round_2_xy21c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C05_1_TP.png
450,450,1197,WS070,WS070_3,C05,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,514,2,C05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C05_2/ws070_search-round_2_xy22c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C05_2_TP.png
451,451,1198,WS070,WS070_3,C06,oligomycin,0.5,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,515,1,C06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C06_1/ws070_search-round_2_xy19c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C06_1_TP.png
452,452,1199,WS070,WS070_3,C06,oligomycin,0.5,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,515,2,C06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C06_2/ws070_search-round_2_xy20c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C06_2_TP.png
453,453,1200,WS070,WS070_3,C07,oligomycin,0.05,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,516,1,C07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C07_1/ws070_search-round_2_xy17c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C07_1_TP.png
454,454,1201,WS070,WS070_3,C07,oligomycin,0.05,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,516,2,C07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C07_2/ws070_search-round_2_xy18c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C07_2_TP.png
455,455,1202,WS070,WS070_3,C08,oligomycin,0.005,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,517,1,C08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C08_1/ws070_search-round_2_xy15c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C08_1_TP.png
456,456,1203,WS070,WS070_3,C08,oligomycin,0.005,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,517,2,C08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/C08_2/ws070_search-round_2_xy16c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_C08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_C08_2_TP.png
457,457,1204,WS070,WS070_3,D02,DMEM,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,518,1,D02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/D02_1/ws070_search-round_2_xy29c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_D02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_D02_1_TP.png
458,458,1205,WS070,WS070_3,D02,DMEM,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,518,2,D02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/D02_2/ws070_search-round_2_xy30c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_D02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_D02_2_TP.png
459,459,1206,WS070,WS070_3,D03,DMSO,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,519,1,D03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/D03_1/ws070_search-round_2_xy31c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_D03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_D03_1_TP.png
460,460,1207,WS070,WS070_3,D03,DMSO,0.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,519,2,D03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/D03_2/ws070_search-round_2_xy32c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_D03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_D03_2_TP.png
461,461,1208,WS070,WS070_3,D04,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,520,1,D04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/D04_1/ws070_search-round_2_xy33c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_D04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_D04_1_TP.png
462,462,1209,WS070,WS070_3,D04,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,520,2,D04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/D04_2/ws070_search-round_2_xy34c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_D04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_D04_2_TP.png
463,463,1210,WS070,WS070_3,D05,oligomycin,50.0,glucose,1,3.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,521,1,D05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_3/Images/tiff_wells_TP3/D05_1/ws070_search-round_2_xy35c2.tif,/data/yangh/MitoTData_20200427_B/WS070_3_D05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_3_D05_1_TP.png
